0.9304842831042459 -0.9766906124157178 0.4719832395937509 -0.6839745504705037 0.9726789033256467 -0.9662386915840475 0.7589825362693423 0.3627013288028291 0.7146847649630497 -5.673100715270281	-26.414339993498107
0.9996324683322388 -0.5205696356724228 -0.3238444854866003 0.41638866597025537 -0.4388366283137255 -0.4733714857050786 -0.5427805493021676 0.7156741947884384 0.7490652107472413 -3.3334371034119714	-17.33227828697684
0.5952319847549616 -0.5532175853008259 0.849676560262193 0.02273989350299943 -0.5372282627649674 -0.08892637728635777 -0.1602493451592122 -0.8420814207031302 0.12938317357061968 -2.6717921254678623	-13.068096440891296
-0.2800711029871934 0.13923141829900598 0.8604347362224127 0.29114250020069243 -0.1897991481886987 0.7271479786876622 0.9903458217656462 -0.019486949455574498 0.8900496190609675 -2.902546987416642	-10.489903537717794
-0.9624998987360212 -0.7193637559721249 -0.6556109843544906 0.8761295793201627 0.38096990949056586 0.43816468145521315 -0.4267657171191923 -0.010029850129936735 0.7741294630700224 -1.8710454780432577	-3.6341823172289462
-0.800248713913069 -0.767556452820102 -0.9051676679612941 -0.06267682126827445 0.6809643942341845 0.10998096012803171 -0.19708135839351937 0.004113111382253454 -0.6415770717905016 -1.5384385217636574	-2.9527592314023536
0.8962659165273794 -0.2923971849931781 -0.5294801248592755 -0.37753404431722304 0.6498654280029978 -0.3634648712442563 0.809613026329078 -0.327645124939421 -0.116902995380326 -2.73556586532814	-14.52732712742208
-0.8515980875904443 0.8149424618138081 0.5923029224939267 -0.0511063912190548 -0.7691988546193917 -0.015033939632966842 -0.2477034030050218 0.6800054201487586 0.8559662992916879 -2.014303293798725	-4.650820824833123
0.4822123511484542 -0.42557570242568077 -0.9172423265773693 0.787880004337594 0.8889989890911549 -0.6832502063693517 -0.0001471703497175625 -0.038058461658789344 0.9528574868804827 -4.29195132211963	-19.096654693072335
-0.9139023050619752 -0.8765869367947654 0.6874969911832014 0.13916189909408305 -0.07542222392893128 0.5554978512987301 0.18668093456504864 0.3848548191921932 -0.48874992611618007 -1.0826263678666803	-0.6748962512188204
-0.8301393894731479 -0.9821496150432611 -0.3337890095456324 0.2970001374973019 -0.24042225727999877 -0.30534407413059217 0.23710949622211874 0.41040176603691547 0.19090879627515722 -0.7462372180857826	0.3356086855494613
-0.37652342694304375 0.6434849505259173 0.6014079664797161 0.7869952003539717 0.7851585207151393 -0.9699241534828922 0.33832906059361045 -0.3038290647200532 -0.2231098576077828 -2.8323858706694267	-9.823449774905532
0.03617756072907263 -0.712228890493479 -0.5011343285588232 0.9725184367980566 -0.3379920076597267 0.8260076082324006 0.36882021407629506 -0.3703674153695975 -0.36259281631494455 -2.94157636757659	-11.911015713222652
0.2097211086059252 0.40415874459006584 -0.3199285130859384 -0.8818799278844396 -0.6555557751445045 0.7213492021792056 0.45772093454193974 -0.7834571154836634 0.670227210577917 -3.47574792545426	-14.741876136240741
0.1517263710368577 -0.3303823191740656 0.7879069724317074 -0.7424897501522285 -0.8035973114497981 -0.31279004427193136 0.4754686447038854 0.09552493121429362 -0.03157732528542301 -2.4127660969645173	-10.2579698720055
0.8134916889893355 -0.21213264871191728 0.576270827369205 -0.9908396437727973 0.5658917106234507 -0.6890421553203765 0.3113736579109698 0.6769924634664632 0.31150469475931475 -3.6196632610366883	-17.732619800104093
0.15764509952607697 0.10003987874418896 0.5028287071316229 -0.2624374716620006 -0.5329133722161143 0.11418798039150335 0.04070126457060308 -0.7675187290378749 0.06016245072347548 -1.3807598821044884	-6.1536199265222615
-0.06624398250621022 -0.6870896096452297 0.4151361835827896 0.5570066410251189 -0.3224815061757642 0.7308283240273328 0.9745268906154578 0.3243832731544176 -0.18433809237829846 -2.6154546600046586	-10.196842709993794
-0.4551604637945672 -0.7401633447430898 -0.45398555163843746 0.9976358441519855 -0.8791543771922095 0.832458451318328 0.3943904278207091 0.5678100319603487 -0.8014673431635344 -3.8802629079565714	-13.700409776648014
0.2922327854024096 -0.5896750428530859 0.3538997928911365 0.5883963239410059 0.44296283191556474 0.07062000276614566 0.7691984458275996 -0.541365812389349 -0.6858922598697608 -2.667799378288046	-11.84012865476182
0.7309867125525902 -0.8886070196582305 -0.16401177307870518 -0.1602071711460138 0.7544372256120844 -0.25542723014750424 0.13868153313770892 0.002567115028772049 -0.04236935083786464 -2.228628264227006	-11.838459907118384
-0.05338551223969401 -0.06348323125033817 0.19264455394567603 -0.13511311905992263 -0.15385655650465258 0.8496614164386176 0.9528769365233636 -0.5058521827295597 0.894514307044386 -2.7156251825187745	-10.648958681116321
-0.9523732445847994 -0.33501593165517085 0.7981512643688158 -0.6618645782160426 0.33801586306176357 0.9881875813568075 0.22399554666248633 -0.08095435135064677 -0.9390157560116175 -2.264220212183128	-5.247387870393314
-0.0979150848592889 -0.07221812610920142 0.5775756129903722 -0.21928947486848283 0.6114798850125389 -0.18958189045510032 0.2706721946901258 0.5174972135528457 -0.6678602446777071 -1.4859348877865082	-5.552079211708877
0.9070169525303289 -0.0997671200122241 -0.04095889135613495 0.9451924072179418 0.1422752062746242 0.039743931363585894 -0.5728048704871742 -0.5599315290162967 0.5210894428422119 -2.7470215068921173	-14.616153837689785
0.011870017637284347 0.3173100815541585 0.39081849752325515 0.3646987427991404 -0.35323476937105847 0.7258582244391649 -0.10042741516127363 -0.6481449911946202 0.7344380657524632 -2.0195218085302695	-8.125567304670215
0.8028654964873858 -0.7589927121403739 0.7703157915089145 0.3766697230857676 -0.46014363820072224 0.15028801947963966 0.8439851893544856 -0.6962744228660527 0.3200762646006723 -3.6480784760307117	-17.803775890072387
-0.5191177881413409 -0.7012786793476387 0.9008629697248065 0.9904121923508309 0.31024566653692864 0.5846977713201542 -0.20995819597961107 -0.143205699014209 0.23004179130132063 -2.3207777983707842	-7.206640040917774
0.6277085901429811 0.4016861862741794 -0.060510864120892904 0.25530747586893754 -0.1946213432738395 0.6203124217815443 0.7379618655197173 0.5473923120765052 -0.3568473934603602 -2.252134942673156	-11.519374131264547
-0.23795557986488336 0.959812199213959 -0.2436000953815447 0.3293986966366633 -0.807083833602934 -0.7365517244289803 -0.548802987348372 0.34578677617534126 -0.5442834113475008 -2.7620187883017016	-10.096252833747274
0.3137911979442485 -0.8544726643129767 0.38290818824318773 0.40418786266817675 -0.486784365545875 -0.5223679170369324 -0.4981051686125193 -0.0123091361962826 -0.630044671322189 -2.5089450619376086	-11.29094503952743
-0.5311564826701412 0.6087625397098937 0.8728262092327335 -0.6782866138937553 0.038968766451436876 0.3176455827762208 0.8985662598974438 0.11922260896626713 0.06256962723333359 -1.9893012623778523	-5.832579118830845
0.5432620590131538 0.577316969187077 0.4244083662149303 0.2450935112350543 0.6226094454211053 -0.9158461203960664 0.5348947504184489 -0.5553477102671891 -0.2930888556326001 -3.0235914208796144	-14.267413919571077
-0.21262581155122695 0.03986263716588656 0.18014715072199605 0.1735798405023563 -0.36677690860103596 -0.2779260512916206 0.3119681560118428 0.8626313750216423 -0.23759629204134858 -0.9612233834311112	-2.994390287519537
-0.983967350112835 0.7074155729298772 0.7744046709486991 0.6815813715730019 0.2720381055423069 -0.1654320702451595 -0.8693952758354233 0.8414154822780011 -0.1271728703756163 -2.162098802327662	-4.712525808859308
-0.7548539033214658 0.2497359080479471 -0.911356931459758 -0.22222417972167774 0.2064967086280356 0.6055298959381918 -0.2817440159109805 -0.6080745676751496 -0.31239910562900297 -1.1435040801216825	-1.5546007072008667
0.6407968699786268 -0.8182808765665339 -0.7219414702920668 -0.3045639615833795 0.9040975758577097 0.7665506380186169 0.9343921319832826 -0.9035681569627909 0.0023406748349406037 -5.018861012822573	-22.638631531204798
-0.7095381169399055 0.17087804437811727 0.5859856449129142 -0.03606052366732371 0.380248951083336 0.36241884782488465 0.013679588146663146 -0.22031059871597147 -0.5206350565967888 -0.2600621657764375	1.7979038046538722
0.44079807727086284 0.9629107671786126 0.936066149948499 0.8481108758808154 0.6958480973844328 0.3119946242213334 -0.008939265492683202 -0.7586140816161506 0.5973643890951532 -4.477471786515532	-19.67307945514558
-0.6330499142771449 0.8610750576036073 0.7149717893273222 -0.4334576881396477 0.8131430941191715 0.51223952713857 0.6236851159951173 -0.7830378133487983 -0.45647606300495114 -2.9415633293124475	-9.23405366014121
-0.6898681146267647 0.8827780784962476 -0.5121808311898315 -0.112102700130291 0.5045096124162374 -0.2057876693991374 0.26378487158608066 0.24936115033158757 -0.2409199180538486 -0.8510096030461325	-0.6445659536774713
0.8544455948749821 0.3372947250931668 0.4797367014431255 0.46315779529714196 0.23957621080619784 -0.6611814621302723 0.8292389094305701 0.8851148502961816 -0.7954268113255489 -4.011202738459641	-19.462593333338493
-0.2642274397211555 -0.6255478674262889 -0.7359104025256114 0.1583200141056329 -0.13334192410411339 -0.733389637378957 -0.03625984118347625 0.39123858544429235 -0.7281904590699069 -1.933996222574406	-6.679075131413002
0.29203727695161263 0.318257358015428 0.6642956888384302 0.9975901363493114 0.7614090411722358 -0.2521158840324784 -0.8338532525115723 -0.3331063001429224 -0.6617233209738516 -3.717254819633334	-16.037168386339786
0.7057510867134784 -0.2679147602996437 0.12117272697364423 0.4528193420556019 -0.07878841376511114 0.9960745198305203 0.3179808457756499 0.19298609501029773 -0.6679517659740151 -2.580144667816342	-13.143583018119282
-0.5194523721042972 0.37703817137963824 -0.1208850897242042 0.1592344937267769 0.7584844439842742 0.3539601381755926 0.6755167237068784 -0.26631238492669507 -0.8644537308190674 -1.6377860537664983	-4.473334726648805
-0.4456661242251243 0.810221830357756 -0.5198623297299585 -0.7545805112235457 -0.8625988927872112 0.9995681256728022 -0.5814602775166597 -0.8471933687825779 -0.28293750854785227 -3.9295414598347476	-13.935501342438492
-0.9133255656565096 0.46041443020854733 0.3770414471623622 -0.15457332806834856 0.45096925520942355 -0.9641010676575796 0.5932331063716827 0.2842320206166291 0.5052051098141694 -1.2855187493403477	-1.4887727347353525
